projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
b41b08b8395eea2155af3b2b74e8e7c3,07cf34dfd9c392380d40d2b353188935,1d46636564988174341f01ce57501913,4.80933E+11,30.98655,-103.744065,Balmorhea,TX,79718,rural,Balmorhea Ind School District,Reeves,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,1992.18,2343.74,23,f,f,5/8/2014
c2f6bbec4b53536a3e3c3be360a05d0d,7ca9fafbdae5ea61e90208422730eb73,9b8d07f1043600696263ca1da9a1c2ed,,39.82793,-86.135399,Indianapolis,IN,46205,urban,Indianapolis Public Sch Dist,Marion,t,f,f,f,t,f,Mr.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,30,383.4,451.06,90,f,f,5/8/2014
de71569ad803fcb5292e4daeea4041ae,21ec208372fbfca9236e8d353aaababa,4a1b2e2d68e1baae249b072d2f89f8f8,1.80363E+11,41.068547,-85.099231,Fort Wayne,IN,46803,urban,Ft Wayne Cmty School Dist,Allen,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,30,212.64,250.16,27,f,f,5/8/2014
a3fb277bf10c567578ac6388d06db803,63d4fcee8062d21a2418da46ffd6f25e,c741596db26963e46125765c22ee4e45,3.61383E+11,43.360439,-73.396439,Hartford,NY,12838,rural,Hartford Central School Dist,Washington,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades 3-5,30,1211.58,1425.39,20,f,f,5/8/2014
bb3f6109249c857f5d915cbc75d28b74,629026a6b2b3ff5be67a5236f1b02f6f,50e1b040b0ea6a7ab875343e4e3dd986,60639010221,35.33025,-119.099533,Bakersfield,CA,93311,urban,Panama-buena Vista Union SD,Kern,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,30,1137.99,1338.81,12,t,f,5/8/2014
1b359eeee5631c254f543e264e743a81,f774a411e5ebdefe4580ebd21c114050,5c0119765f79182a1a04367c953296c5,1.30411E+11,34.44413,-84.420923,Jasper,GA,30143,rural,Pickens Co School District,Pickens,f,f,f,f,f,f,Mr.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Other,high poverty,Grades 6-8,30,2371.31,2789.78,35,f,f,5/8/2014
df4743da512a1c6343b3c21f8b59bbd9,739d8a37718bc9fe813a147228fc4888,3d53c40274ae3bda8693f3f0501a8cf6,4.50186E+11,34.504398,-79.852005,Society Hill,SC,29593,rural,Darlington Co School District,Darlington,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades 3-5,30,732.46,861.72,160,f,f,5/8/2014
244fbc9ea7be33a0cf96e7bd00ab74a2,007cb7ee034680d5765262719aa4661d,d84517e0680e8c2f7845ea6296582849,1.20087E+11,28.013251,-82.575319,Tampa,FL,33615,suburban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,141.81,166.84,18,f,f,5/8/2014
8ae052a001263a8f210b8008fc3d2cb0,8f1252f90dc29822c53823a886baac45,cbed339d05eca202f1abd8ba37bcac25,3.70399E+11,36.327938,-79.679619,Reidsville,NC,27320,rural,Rockingham Co School District,Rockingham,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,30,205.47,241.73,140,f,f,5/8/2014
858cb204f09e247eeabffa1f8ed2df7c,c6e8644f0eb413021f7f7b86cc9b6096,b06a64bfe44789e8d27c98c3c385ea85,3.70462E+11,34.98446,-80.454199,Wingate,NC,28174,,Union Co Public Schools,Union,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,30,144.53,170.04,13,f,f,5/8/2014
94910b1fc7c89313ea8e01773fbba019,ea950d0bea74e135dd753d84b6f9b272,3e39b5c4e03973d1d599ffd6ea6193c0,2.31356E+11,43.690266,-70.361275,Westbrook,ME,4092,rural,Westbrook School District,Cumberland,f,f,f,f,f,f,Mr.,f,f,Special Needs,Special Needs,Other,Applied Learning,Technology,high poverty,Grades PreK-2,30,167.89,197.52,9,f,f,5/8/2014
7cc027e11a0491b6faff3158eac3d255,fc68d9ec2848339fa5b9d7d3c4ff9d5a,1657b02cca6bbc612b5868edcdc1afb8,1.8028E+11,41.60335,-87.057639,Chesterton,IN,46304,suburban,Duneland School District,Porter,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Other,Applied Learning,Technology,moderate poverty,Grades 3-5,30,1506.95,1772.88,90,f,f,5/8/2014
f2d9dea06a6e3ce27b5d43b618e7396e,0fc06e3beb674ad10dff530821b595f0,d4ba93c87d4baccb9672b9799a6fbbad,4.2224E+11,39.889133,-75.281219,Folcroft,PA,19032,suburban,Southeast Delco School Dist,Delaware,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,30,625.48,735.86,40,f,f,5/8/2014
807a286ed5d43c45a53f262121a77daa,421a1d88fe33bfbd406fc06e6c2e1fc6,8ad018249b4d321aa3631addf55f72cc,1.30129E+11,34.057648,-84.654318,Acworth,GA,30101,suburban,Cobb Co School District,Cobb,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Technology,high poverty,Grades 6-8,30,1532.37,1802.79,170,f,f,5/8/2014
f429a3caccc074feb5f0eec7a2abab2a,735efa6623ac4878927ad1d9cdafee27,3870254e36f88935745384ebc06a4caf,1.30012E+11,33.752884,-84.34214,Atlanta,GA,30317,urban,Atlanta Public Schools,De Kalb,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,30,1041.56,1225.36,105,f,f,5/8/2014
90aada503ccf6dbc42ae4c66d966c51e,c08c57b5c3e8ad68a13643efeab19bbc,f42a5b5b56050034997386977c0ca85e,5.30474E+11,47.891521,-120.152931,Manson,WA,98831,rural,Manson School District 19,Chelan,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,College & Career Prep,Applied Learning,Supplies,highest poverty,Grades 9-12,30,1179.21,1387.31,10,f,f,5/8/2014
de19ea6739c055775327167235e558c3,954d95bb11ac6d5242c21c01bee73cca,c4f12c30daaf3f2c4492625cc7ad1dd1,1.80477E+11,39.816612,-86.155045,Indianapolis,IN,46205,urban,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,1232.68,1450.21,23,f,f,5/8/2014
8c6e7417caaabd57987e3198318eecef,575c663f196e185ccb45b022b7e7390c,93e660f572338bfaf21ca1f9e489d303,1.30111E+11,34.109783,-84.439735,Woodstock,GA,30188,suburban,Cherokee Co School District,Cherokee,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades PreK-2,30,702.03,825.92,27,f,f,5/8/2014
e52dd7876c7efdb7a396fcf9a0c2f278,1bf278d1766386396f0c610fb948b4c6,dee1bb4eb3556d825f6aff4749dabdce,80384000503,39.224537,-105.999905,Fairplay,CO,80440,rural,Park Co School District R-2,Park,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 9-12,30,536.23,630.86,100,f,f,5/8/2014
2a959ea7ddb2a40c1e43bd2315cfd69a,847e9e4ac408f3f4a9cbe39bc18a532e,c2d06da160605fa0a69729586320e8fa,5.1033E+11,37.300912,-79.996454,Roanoke,VA,24017,urban,Roanoke City School District,Roanoke City,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,30,631.33,742.74,21,f,f,5/8/2014
1c51c1600db5d2a257ce2baca88b2429,50ab2220d3c37a35c0124dd5068eb1a8,7d0f6cea371e7f6dbf0cb7519f897180,1.30123E+11,33.544746,-84.340148,Jonesboro,GA,30236,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,College & Career Prep,Applied Learning,Other,highest poverty,Grades 3-5,30,1250.33,1470.98,999,f,f,5/8/2014
2a4d0b16489ea4462d793cc2dd92f97b,e11e68b1c7dcc189b0ac87d28dbce30e,eb6b0fd10e842569cd73b8227deb8c63,1.80477E+11,39.84581,-86.12661,Indianapolis,IN,46205,urban,Indianapolis Public Sch Dist,Marion,f,t,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,Special Needs,Special Needs,Books,high poverty,Grades PreK-2,30,433.28,509.74,85,f,f,5/8/2014
17d5074ae71e858c5ca5459305ea34cd,bdf5ec19ca334263f7e5a4ec849ae800,711fe25acd2c93ab80ade52c9eaf9216,1.80477E+11,39.735523,-86.135559,Indianapolis,IN,46203,urban,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,30,151.77,178.55,26,f,f,5/8/2014
6eb8c88936053f0f41b2dc9bcaa5907e,182236cf5f19bca2f714e25b74a21f5b,e6e39475d177402f69398d74f8303315,,37.755239,-122.408592,San Francisco,CA,94110,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,high poverty,Grades 9-12,30,2810.75,3306.76,400,f,f,5/8/2014
ff0e31531d7c3ddc8c6015bbb1071a19,4943ec7efae57c862e71bede9156a132,a79cc5e6d98810a0fffcbf058d461bc5,,33.92009,-85.000762,Rockmart,GA,30153,,Paulding Co School District,Paulding,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,30,344.71,405.54,26,f,f,5/8/2014
b1e05a46ed6bc09ef9976cbd5b583aed,8452378d864da3f1514951576837f77c,b8d8bdbf8fec38b19a5b8c4670c160c1,,39.857997,-104.958904,Thornton,CO,80229,suburban,Mapleton School District 1,Adams,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30,530.61,624.25,200,f,f,5/8/2014
08340400497f7c009f7c7d4e97ba1bb8,0a09a514d826d7b3731e90f72aebb7a7,89294f11152282ca1ebb6cbbb3a377a6,62271002969,34.136398,-118.212524,Los Angeles,CA,90041,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,high poverty,Grades 3-5,30,245.5,288.82,20,f,f,5/8/2014
bbe49d5087e2ed927e5121a10096a6f7,047fadb6635430634ebe26c5f12f67a3,a407fb9b11483ced5d7a8c1d603777af,4.84228E+11,30.598554,-97.425972,Taylor,TX,76574,,Taylor Ind School District,Williamson,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,30,1625.13,1911.92,130,f,f,5/8/2014
b2945886e198df0f3465a7905b017844,7f5569cbac8453c0c5dffcbf1e115a59,d2c91207fcb5f75542bbb396c64b8192,1.30255E+11,33.942108,-84.083214,Lawrenceville,GA,30044,suburban,Gwinnett Co Public School Dist,Gwinnett,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,362.04,425.93,999,f,f,5/8/2014
68b55dbdfcfc2cdaf11b8ba3d49d32a4,a37906c9d10ce5d9c6f81e395631e681,b8cbe673279356e094745cbddb033250,,37.07421,-113.525646,St George,UT,84790,,Washington Co School District,Washington,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,low poverty,Grades 3-5,30,853.8,1004.47,102,f,f,5/8/2014
0d871775c1bf5fa8ec7bdf43c9801faa,73037dbf8add095bf08ee806f50db911,854c307cdb6addedc3f9103e89ab3465,1.30129E+11,34.050717,-84.569798,Kennesaw,GA,30144,suburban,Cobb Co School District,Cobb,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,moderate poverty,Grades 6-8,30,1140.47,1341.73,155,f,f,5/8/2014
4757cfdfdc9b8817254bcbee79855527,210e50e08337ab7f6e3f30af356e61f3,b19fd51062a8bca25b53d7ce67668d1b,2.10135E+11,39.044386,-84.497626,Covington,KY,41015,suburban,Covington Independent Sch Dist,Kenton,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,316.04,371.81,25,f,f,5/8/2014
957d63c7fb90cbad3e52e4d669704593,e56bb9ab115ae5192c2f2dffbd560815,1b9027b28117d28d98ff79be50a19785,2.50375E+11,42.417882,-71.685787,Clinton,MA,1510,suburban,Clinton School District,Worcester,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Visual Arts,Music & The Arts,Supplies,high poverty,Grades PreK-2,30,141.67,166.67,100,f,f,5/8/2014
32347ed45aa76ea797a0f5dc70506a49,103ac44e011700937990779a90e2969f,b4f1c4e0387068680679826f3e7da6a9,1.20087E+11,28.008867,-82.390846,Tampa,FL,33610,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,t,f,f,f,f,Mrs.,f,f,College & Career Prep,Applied Learning,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 9-12,30,649.69,764.34,140,f,f,5/8/2014
1872a77894a6459dbe8294ff81fca8b4,7cbb7822bfe92298d19eda9e244612f4,1dd39cb1473ff6fcbf9ca124772bffec,1.20144E+11,28.485428,-81.444901,Orlando,FL,32811,urban,Orange Co Public School Dist,Orange,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30,409.79,482.11,23,f,f,5/8/2014
ef87759c19ab0b4b35aff56b1120f95e,d90fd827f261e488521d4319925dda66,d1e95234cd6c4a46c4ec564ab9a53414,1.30012E+11,33.742599,-84.368927,Atlanta,GA,30312,urban,Atlanta Public Schools,Fulton,f,t,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30,1736.76,2043.25,142,f,f,5/8/2014
fea5688fede818f7ade6e4650b21fd90,f7c6a422e13d8235781ee1c4f8948dd2,707f1f583d54e84ade4262862ecb3084,2.10299E+11,38.264576,-85.670057,Louisville,KY,40207,suburban,Jefferson Co School District,Jefferson,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades 3-5,30,752.08,884.8,500,f,f,5/8/2014
1d5320b0290852ad17907572ff349471,15d8f6ccb1b47149fef1cd43579e18ee,7d0f6cea371e7f6dbf0cb7519f897180,1.30123E+11,33.544746,-84.340148,Jonesboro,GA,30236,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Other,Applied Learning,Technology,highest poverty,Grades 3-5,30,1952.03,2296.51,90,f,f,5/8/2014
196bdcd95a4d7ced068a9f90d1a527af,d0f4e294abc08fa3c565a687732b846b,7b67831c467dd0717281a818e88c5803,2.5045E+11,42.073767,-72.506603,E Longmeadow,MA,1028,suburban,East Longmeadow Public Schools,Hampden,f,f,f,f,f,f,Ms.,f,f,Gym & Fitness,Health & Sports,,,Technology,moderate poverty,Grades 3-5,30,583.86,686.89,330,f,f,5/8/2014
23c83689a169f80d09ce7c8000d3a016,3e07c3b544da86953c13262a5d948bfd,d1e95234cd6c4a46c4ec564ab9a53414,1.30012E+11,33.742599,-84.368927,Atlanta,GA,30312,urban,Atlanta Public Schools,Fulton,f,t,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 9-12,30,2223,2615.29,180,f,f,5/8/2014
8647cad147dc0951f675990c731d4af0,dad8d4470fffb5bba829c44eca933470,dcef3d706d61a90eaafc1986f158ded6,3.60015E+11,40.604262,-73.955307,Brooklyn,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,t,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,30,259.07,304.79,100,f,f,5/8/2014
4b5099f3d4d6c7eb4185139c5941959f,d353201fb92a2ef72827e2c9f1ed79a8,8b518d97716c3b00776650ef12d03322,3.60009E+11,40.678551,-73.966339,Brooklyn,NY,11238,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Other,high poverty,Grades PreK-2,30,429.74,505.58,70,f,f,5/8/2014
ba03cf4cabe5c9ffeafecae22a864182,50f5a4a1873f6115c19eee73b15f1a90,50f7b9ada2e374e999bae1dc5e32d697,1.30102E+11,32.128339,-81.300561,Bloomingdale,GA,31302,,Savannah-chatham Co Sch Dist,Chatham,f,t,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Other,high poverty,Grades PreK-2,30,634.43,746.39,20,f,f,5/8/2014
416a2d70f10943716ce7180023911ebf,bc8e6e1a7b192b6d3d002486e3eddaf7,d411a8e3ee49f8c01634275ec648d657,1.80102E+11,39.828433,-86.387077,Brownsburg,IN,46112,suburban,Brownsburg Cmty School Dist,Hendricks,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Supplies,moderate poverty,Grades 9-12,30,439.84,517.46,60,f,f,5/8/2014
d1d6032f220f517958d8cb6056c9ea28,bd28230bffbddc638ca6439299dbee99,783bcb58e72312f025e261c88d08384d,1.73708E+11,39.801528,-89.66004,Springfield,IL,62704,urban,Springfield Pub Sch Dist 186,Sangamon,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,30,332.44,391.11,300,f,f,5/8/2014
53b23931f38cb3dbeb01d7bcca46529f,e607b90fcdb9fce1287d4bab84e428de,a9a4ab0f434670a0cd0227d1385daf0f,1.30228E+11,34.022329,-84.196847,Johns Creek,GA,30022,suburban,Fulton Co School District,Fulton,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,30,659.43,775.8,24,f,f,5/8/2014
23c135874870c149576057e4cd22c4c8,d2f8438b748b967bea9d0f5767191875,3c141061f73d65958be0eba446f3184d,1.30012E+11,33.831746,-84.378913,Atlanta,GA,30305,urban,Atlanta Public Schools,Fulton,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Mathematics,Math & Science,Other,highest poverty,Grades 3-5,30,686.64,807.81,24,f,f,5/8/2014
c93945f8f96401956417d3d6aa024c08,5d5b657c5c9bcb0eb31fd630e75781c8,e7ccaf3eff3c5b964ab9f505d122feb3,4.02025E+11,35.334083,-97.469271,Moore,OK,73160,suburban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 6-8,30,523.1,615.41,70,f,f,5/8/2014
5ce020273b28fa9bc194e49bb2f3be66,50c673d98aea123a460dcd56adbbec7d,adb57065a625e013ba9dd357ae6569c1,40243000178,33.486858,-112.005371,Phoenix,AZ,85018,urban,Creighton School District 14,Maricopa,f,f,t,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,highest poverty,Grades 3-5,30,462.43,544.04,27,f,f,5/8/2014
f24bea37e7af18f23fba1330a98aad07,ab40bdd75805fc4071a9db297ba940ba,93d20aadcb4786820e5ba1d3ff225b5f,1.30123E+11,33.59553,-84.313383,Morrow,GA,30260,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Health & Life Science,Math & Science,Technology,highest poverty,Grades 9-12,30,2165.59,2547.75,100,f,f,5/8/2014
ada591e2ee0d26293c1de54a74c65837,6e4822defc79c83b3a2b2282545ec498,c958318dc6e420b72735aa03ef32260c,3.00387E+11,45.758925,-108.535512,Billings,MT,59101,,Billings School District 2,Yellowstone,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,328.4,386.35,22,f,f,5/8/2014
9746046a7088f0fea9e9bfb784e6f75a,55a50cf6753656312c899a3b985744f8,6a19adfed79853192734a96268b6c378,1.30012E+11,33.696647,-84.51413,Atlanta,GA,30331,urban,Atlanta Public Schools,Fulton,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,30,2187.95,2574.06,90,f,f,5/8/2014
415c17b61aadbb5be8237411ff620f8a,1b89437bb2582634b16450a8a56474d4,5674b0eb6a53ea1244c8c07e70aa38f2,64098001872,34.268438,-119.242024,Ventura,CA,93003,urban,Ventura Unif School District,Ventura,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Environmental Science,Math & Science,Books,highest poverty,Grades 9-12,30,345.24,406.16,50,f,f,5/8/2014
51b3a0f9b623e4149f6f0fd9e10da1ba,d855225fda53b9237be0b1e0d611f177,3559d1390d1cc6fdacc5d7c694055cdf,3.60015E+11,40.606745,-73.939078,Brooklyn,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,30,952.64,1120.75,35,f,f,5/8/2014
62f393f26feb71307786fac4991a0b2d,a67a0e90096576c33a8426749796fc1e,d9eaae01d4b41c104c4ac87a4a1256b6,62805004269,37.752943,-122.125817,Oakland,CA,94605,urban,Oakland Unified School Dist,Alameda,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,high poverty,Grades 3-5,30,2029.06,2387.13,25,f,f,5/8/2014
a0edaa309251dbc5a8f27f84e91e9f3b,3db38d4c927b8bf6eda0c85233300dcd,86fff7caa07e4f595a716d8a1960f09e,1.30129E+11,33.896013,-84.554213,Marietta,GA,30060,,Cobb Co School District,Cobb,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,30,229.08,269.51,100,f,f,5/8/2014
5753f228cd06f7c545700fafee64e902,93a821ab60fb5a9ca36a559f44b0c432,9a7dcd73ccbbc6388ecfff0253f7a162,4.818E+11,31.869001,-102.335457,Odessa,TX,79761,urban,Ector Co Ind School District,Ector,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,30,908.74,1069.11,25,f,f,5/8/2014
d5a0f2ab17c5b9fce2a90f124121a24c,e6295be40ea75e1ae612207723d71e5e,fbf47577742ef14bbc5cd9191ad89777,1.70942E+11,40.105153,-88.291879,Champaign,IL,61821,urban,Champaign Cmty Unit Sch Dist 4,Champaign,f,f,t,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30,1517.51,1785.31,24,f,f,5/8/2014
1975c57803672636574cf972c0d28f7f,c21f532868958c6cb7e116c9c9054728,d9c4f0c8083f7271c2a9b36d571a2b45,4.03024E+11,36.136589,-95.840123,Tulsa,OK,74128,urban,Tulsa Independent Sch Dist,Tulsa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,30,555.22,653.2,24,t,f,5/8/2014
ec39342599bff7ca833eeecc305836ce,59d8c9ccde96009ae61a1a1164fa0bf2,7d0f6cea371e7f6dbf0cb7519f897180,1.30123E+11,33.544746,-84.340148,Jonesboro,GA,30236,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,30,934.79,1099.75,90,f,f,5/8/2014
3b164e82606a503d55bdf49052cb3456,7d7ddd0e5d8b46ac7703bed797efae74,1b409f0c51c4b12b59becc3a027a5c31,,39.743294,-86.088829,Indianapolis,IN,46203,urban,Indiana Dept of Education,Marion,t,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 9-12,30,631.08,742.45,100,f,f,5/8/2014
ff6bd896adde1ff027ca357faa70aaf1,88106425d2692c453db27230a5f311a8,5b41e74136965cb917d9d8b46b1722f0,3.60008E+11,40.717979,-74.013664,New York,NY,10282,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Trips,highest poverty,Grades 9-12,30,476.6,560.71,30,f,f,5/8/2014
7054f5d7713d1db4a6ec10b0369c5c82,a00e7d29a075b36d27b4584649d1701d,2e7554241b2a0d9f61acb99d4a8859d5,2.612E+11,42.337769,-83.125427,Detroit,MI,48210,urban,Detroit Public School District,Wayne,f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,Character Education,Applied Learning,Supplies,highest poverty,Grades 3-5,30,308.74,363.22,300,f,f,5/8/2014
3a4b2d43a8b4ea8f484358235e0993ac,0656b20f0017bc4a5f45e3f4e8757e79,1088cae85e102fd046029c943df92269,1.10003E+11,38.934087,-77.02101,Washington,DC,20010,urban,Dc Public Schools,District Of Columbia,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Books,highest poverty,Grades 3-5,30,149.45,175.82,16,f,f,5/8/2014
b4ee7b22e66dc8b08463e60a8918d777,62c231101d7a067848089ac00125e2f8,48aa64b6903bbe077befd5a35be7ee89,3.60015E+11,40.605015,-73.995102,Brooklyn,NY,11214,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Health & Life Science,Math & Science,Technology,highest poverty,Grades 3-5,30,2034.49,2393.52,21,f,f,5/8/2014
31a1aa779e188980fe2b470cedd862ec,6fff9590e455567efcf1281c65227fba,dd18e9fa166427f0ddf4743d310736ec,3.20006E+11,36.190365,-115.335533,Las Vegas,NV,89144,urban,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Technology,moderate poverty,Grades PreK-2,30,1469.48,1728.8,10,f,f,5/8/2014
3730af9efb003b14000ca5d6de76754c,83f2a1f744ab6c51c360341d77ac540e,c9c827a39c676bc8edba26fd5168138f,1.30029E+11,33.918726,-83.723817,Bethlehem,GA,30620,rural,Barrow Co School District,Barrow,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,30,1626.09,1913.05,24,f,f,5/8/2014
107a9a426e2bb3705805114506ec158f,a6330684c1c86e7b1092efa2c9f302de,e345d942d3fb4b9749274f8daf23389d,61803002216,33.643377,-117.964936,Huntingtn Bch,CA,92646,suburban,Huntington Beach City SD,Orange,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Books,moderate poverty,Grades PreK-2,30,467.06,549.48,23,f,f,5/8/2014
